Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,19/09/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sudan,SDN,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.780389554,1.705663336,1.509718901,1.744073049,2.408931075,2.552506392,2.4248116,2.451096628,2.323189206,2.388500912,2.559636908,2.435907856,2.285839658,2.219125576,2.253925864,2.42945361,2.647036407,2.78996437,2.763779104,2.716265689,2.374682589,1.99447755,2.127629014,2.33575259,2.774492861,3.107511671,3.110545313,3.254616171,3.191487022,2.893589969,2.756778785,,
Senegal,SEN,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.883110009,2.855443967,2.800459674,2.746274966,2.653965777,2.530200353,2.411890156,2.326077961,2.293403139,2.31639981,2.353491864,2.380076338,2.414981698,2.459968005,2.500339048,2.541263518,2.602334405,2.632811906,2.637543888,2.676747498,2.7107016,2.722036804,2.726972355,2.711819289,2.71905101,2.72463609,2.715442959,2.717977838,2.714643282,2.697631159,2.684381849,,
Singapore,SGP,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.889093607,2.845482865,3.004256395,2.529806747,3.136586932,3.037813485,4.064318468,3.357442195,3.397212277,0.799148451,1.732042233,2.697355843,0.912639806,-1.474532842,1.251916673,2.350511289,3.129389156,4.166002864,5.321517083,3.015949915,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,1.144283307,-0.311904961,,
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.009631739,2.972611573,2.940017143,2.914237997,2.900044729,2.888963023,2.858621096,2.804610737,2.756028608,2.679480658,2.531673458,2.393800688,2.326299562,2.293143282,2.265689343,2.242853148,2.242910003,2.242268424,2.230501438,2.267124233,2.351855734,2.436244665,2.504312834,2.53933208,2.544765798,2.52650759,2.489244087,2.44276679,2.397106679,2.360101209,2.371387612,,
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.918799524,1.212875311,-1.765145801,-0.136718078,0.447447058,0.212892578,0.535570654,1.317555122,1.01518624,0.564027525,2.404784192,5.785413309,5.663433521,4.019101559,3.352354431,2.67484088,2.200363929,2.20265427,2.52210725,2.736565832,2.786073053,2.692873002,2.629841404,2.563454318,2.49317673,2.408687161,2.419508915,2.421134858,2.364713067,2.332840625,2.29903034,,
El Salvador,SLV,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.811554781,1.734229665,1.655058501,1.408941136,1.095928719,0.964186767,0.84788,0.781771469,0.723843709,0.656606871,0.582883768,0.495758085,0.386354097,0.258744779,0.146006195,0.035814056,-0.056012744,0.160532323,0.395765789,0.379776014,0.374364787,0.380610551,0.389311894,0.394479107,0.385376456,0.346286118,0.311563471,0.257949947,0.15447668,0.061720733,0.19906237,,
San Marino,SMR,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.432483404,1.403727627,1.476744208,1.554554217,1.453346872,1.420472681,1.392652344,1.420416948,1.554505747,1.553436708,1.574421459,1.890820393,2.292882164,2.234492827,1.705591316,1.416381761,1.516836723,1.36913511,1.074152324,1.162596686,1.752163166,2.767597824,1.941335139,0.460726232,0.311965937,0.540630657,0.783340306,0.654001447,0.293203752,0.064389618,-0.501577645,,
Somalia,SOM,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.517042261,-3.880444889,-4.629116605,2.952010181,4.994927667,3.54431691,3.562499346,3.444373906,4.085748767,3.98581079,3.940496982,3.926739177,3.683554229,3.622609541,3.613590936,3.400318046,2.989842868,3.041991501,2.89679033,2.46112223,2.49721206,1.56901447,1.812821049,3.25938851,3.492097731,3.359150333,3.770954383,3.919784777,3.613058958,3.633164904,3.418197348,,
Serbia,SRB,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065932619,0.126942858,0.666421572,0.689223724,0.457848715,-1.422967089,-0.09923146,-0.279907993,-0.379260986,-0.361977305,-0.319524801,-0.171946647,-0.09214695,-0.212738009,-0.233328452,-0.300431133,-0.393204593,-0.405458542,-0.425705552,-0.400994905,-0.402005901,-0.789468998,-0.485299545,-0.486591387,-0.469489291,-0.494772574,-0.523694463,-0.532191341,-0.546351969,-0.536610018,-0.666107601,,
Sub-Saharan Africa (excluding high income),SSA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80870268,2.726952545,2.672650653,2.663733525,2.624207052,2.653714296,2.691012162,2.62404692,2.59774196,2.618531452,2.65041732,2.67450252,2.688935396,2.698229623,2.719361894,2.737100791,2.755210262,2.780218886,2.793010486,2.791719376,2.793794543,2.78354565,2.769938448,2.772845906,2.765267985,2.770502193,2.722167911,2.676300976,2.680773015,2.668133352,2.653007911,,
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.934530012,2.419913797,1.827872401,1.227125872,2.454420433,3.048210109,2.474798779,2.803371882,1.94934866,2.609922468,4.41867396,4.477426845,4.46032892,4.478838102,4.539740907,4.614186434,4.676597777,4.722686705,4.711134546,4.491270715,5.123598025,5.298815021,4.379420995,3.709465732,0.96108528,-0.169451605,-1.15177979,-3.755484458,-2.497541774,0.502203354,1.506267728,,
Sub-Saharan Africa,SSF,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.808383747,2.726766062,2.672356977,2.663661046,2.624217051,2.65356272,2.690857165,2.623864626,2.597664424,2.618452888,2.650201654,2.674189824,2.688984373,2.697777303,2.719010055,2.736849712,2.755139737,2.779975384,2.792954687,2.791468901,2.793798407,2.782996912,2.769765929,2.772759552,2.765155187,2.770454195,2.722040517,2.676168964,2.680617892,2.667976016,2.65285161,,
Small states,SST,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.098030131,1.95001688,1.549787322,1.468174853,1.554099097,1.481032904,1.568982622,1.600816837,1.60896392,1.636951271,1.597092659,1.527462711,1.497459502,1.466258209,1.486573663,1.670046339,2.01471318,2.205100069,2.195420325,2.035836778,1.752193213,1.596612472,1.686866437,1.838713859,1.995617839,2.034519544,1.924820258,1.736381382,1.598786198,1.416846227,1.018456786,,
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.437585996,2.252105027,2.061729752,1.996678238,1.919332006,1.8283459,1.739407478,1.643583661,1.538347703,1.433273351,1.335118353,1.754697194,2.420254643,2.583122052,2.52695179,2.494360277,2.471071503,2.455646831,2.419203102,2.342410553,2.226224853,2.121856336,2.064078726,1.998080447,1.911859774,1.819823892,1.729161076,1.649789762,1.577599603,1.528403267,1.865994498,,
Suriname,SUR,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.070748104,0.77829668,0.847399811,0.677996079,0.983135953,1.844802492,2.127768917,2.019202759,1.937880716,1.86852349,1.798973373,1.737640886,1.68294819,1.623735204,1.339200102,1.100136535,1.117861701,1.128235753,1.12857216,1.126533784,1.122041996,1.10470189,1.074536327,1.040240812,1.011803496,1.011747632,1.033435651,1.044652327,1.042273974,1.103178985,1.120467326,,
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.439617095,0.077472437,0.032465115,0.381719887,0.39405443,0.292632207,0.211674396,0.184629991,0.134121598,0.102053161,-0.135376488,-0.183012271,-0.036352551,-0.065821507,-0.02036172,0.009809134,0.004597119,0.029178401,0.0857553,0.133257321,0.093191273,0.128936463,0.170183855,0.107458009,0.097045422,0.095033879,0.12892233,0.155178996,0.13850816,0.135328073,0.085769476,,
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090624343,0.063438224,-0.146699403,-0.238300478,-0.115694093,0.0215615,-0.062536134,-0.134454343,-0.218117657,0.071430845,0.29607496,0.157498742,0.123915442,0.060296779,0.064066202,0.173208905,0.319114537,0.559207816,0.158140844,0.903875535,0.436079485,0.207732702,0.210024306,0.135726229,0.098351922,0.075190689,0.073197207,0.065159039,0.362584395,0.696304046,0.669754656,,
Sweden,SWE,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.772602676,0.681643118,0.586529929,0.580838814,0.710705462,0.524703942,0.159147081,0.057262203,0.055512122,0.077927151,0.160575485,0.268470528,0.325438068,0.372092943,0.393298991,0.399942763,0.562483906,0.741552515,0.779033291,0.851904413,0.852524629,0.755150134,0.739763272,0.847348652,0.992219729,1.057454686,1.256453985,1.34744506,1.16164516,1.013722263,0.722703913,,
Eswatini,SWZ,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.340741382,4.095374058,3.907428513,3.011593412,0.0299918,-0.017196995,2.077120693,1.745889348,1.445393951,1.305856677,1.183692988,1.052188103,0.899822294,0.757301427,0.65585549,0.572780084,0.544190295,0.58036664,0.539314001,0.459182519,0.458720163,0.494357534,0.547904556,0.61665942,0.672496412,0.714313722,0.754508381,0.773005801,0.781899444,0.788402228,0.939644436,,
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.040473911,6.852589229,4.987545539,1.513453407,-0.276912603,-0.438964246,-0.590421675,-0.686848799,0.144149941,-0.500610762,-1.834377687,0.265056848,0.576764882,2.233060387,3.177252874,1.597004887,1.294185282,1.100350126,0.451494681,0.803499822,-0.532990983,-1.840297302,3.540582819,5.523039526,2.902265834,2.980223174,2.903978461,1.502331373,0.788033881,1.728465028,1.673100826,,
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.490359666,1.331962012,0.458917818,2.083758339,2.665768473,1.47017209,1.467193026,1.173453648,1.95568619,1.964196367,0.892658567,0.087474518,3.057385326,-1.131516421,-0.370334935,0.463308214,2.080596735,0.510514983,2.236282715,0.392530948,2.792329069,-2.628656355,0.98098019,1.846876093,1.555395709,2.229795053,1.33763478,1.224033758,0.954291918,0.887925293,0.853707878,,
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.067765618,2.963822158,2.884887327,2.85223212,2.808417705,2.768436812,2.725167039,2.650801953,2.591564648,2.551964991,2.523992719,2.544628541,2.573453706,2.572853063,2.648403527,2.724920096,4.464449738,6.335720396,3.65667897,1.631216625,2.311188609,1.744818462,-0.552123973,-5.03381016,-6.852117676,-4.415743721,-1.262419689,0.100775749,1.827393798,3.87953676,3.300177355,,
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.203618539,5.159643402,5.407149019,5.166205995,4.96793248,4.739388097,4.562864799,4.387944406,4.290520007,4.23082148,4.139122749,4.353278563,5.078749686,5.391389877,5.06743992,4.806319364,4.613728693,4.436870609,4.299414261,4.139655046,3.927992233,3.601195189,4.022991897,4.608352501,4.05719186,4.343341672,4.568616473,4.093284964,4.040829587,3.767872714,2.738391724,,
Chad,TCD,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.721584666,3.629178841,4.220805209,2.279945856,2.21947482,4.389685672,4.421640837,3.420989907,3.407205405,3.477170525,3.414500241,3.33008485,3.448140621,3.970604866,4.436026667,3.991749474,3.540781452,3.387189871,3.445886005,3.518554231,3.408490965,3.494449521,3.487629403,3.557019324,3.569985466,3.184100813,3.148648506,3.324594916,3.378127749,3.294582728,3.16053306,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.625719745,1.540749087,1.434764628,1.373678778,1.34174894,1.29320211,1.257672181,1.232917687,1.173118722,1.084103631,1.004061248,0.944991843,0.897224817,0.855279355,0.822454268,0.811501219,0.790229668,0.766307181,0.75443791,0.738998226,0.727278019,0.770556616,0.862087438,0.844495964,0.806408899,0.764568568,0.754938446,0.765756035,0.656020857,0.567934399,0.474607722,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.616824272,0.5560695,0.388505096,0.309840334,0.216939354,0.120993141,0.151099594,0.12706218,0.064024646,-0.023471096,-0.086099308,-0.091146013,-0.079958408,0.019215727,0.072936424,0.092016082,0.127101415,0.156570497,0.261918217,0.370511118,0.418060104,0.464771212,0.471986287,0.553178399,0.595587052,0.598576758,0.543691694,0.439040635,0.314898669,0.300548722,0.223229249,,
Togo,TGO,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.939892893,2.905509412,2.865753959,-0.679986067,0.348060394,4.466820556,3.812689682,3.245692596,2.912967003,2.910595969,2.837256751,2.70645421,2.610917849,2.606314157,2.625567262,2.596251196,2.807802063,2.907439175,2.851778081,2.791410472,2.671316938,2.654960815,2.60283805,2.559759808,2.530998735,2.504545741,2.48615624,2.468078884,2.438994035,2.411629916,2.391219022,,
Thailand,THA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.651130292,1.565591131,1.484746449,1.459401321,1.43306173,1.38067187,1.314443446,1.283863659,1.232122417,1.123203649,0.994280693,0.920626979,0.895723403,0.859506057,0.821309424,0.778138864,0.753994284,0.761916078,0.747623811,0.718381365,0.671403304,0.645857451,0.644344613,0.607746277,0.548005165,0.475496517,0.443771939,0.41152598,0.323321355,0.252691237,0.235182865,,
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.874664159,2.523259543,1.782020405,1.083146235,1.496096358,1.91436582,1.99854825,1.340779058,0.647491392,0.530683543,1.33895807,2.141921598,2.053187182,1.978792525,1.910625199,1.863677363,1.834269157,1.838824312,1.877486845,1.946479757,2.030277734,2.116574816,2.179881874,2.239925744,2.305131333,2.346816042,2.333580931,2.268623505,2.244592399,2.262424935,2.184426969,,
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.696449085,2.691840932,2.699827424,2.647254694,2.482486065,2.239084123,1.746584739,1.44447283,1.542805862,1.557518245,1.50061067,1.433322678,1.368643085,1.269213046,1.269573301,1.359714823,1.387326307,1.420317429,1.485245491,1.573297413,1.665530086,1.74701805,1.809209907,1.840782577,1.836543322,1.807271728,1.755611403,1.686657746,1.6069388,1.527482669,1.483129015,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.926131643,1.905122136,1.853117548,1.814031388,1.781101309,1.741214101,1.689057233,1.646526814,1.605641946,1.559363892,1.50987572,1.456539965,1.404573094,1.345656742,1.305932265,1.276250485,1.234146299,1.196314194,1.158527106,1.13404182,1.082903315,1.162963965,1.148261685,1.112767966,1.08720391,1.066235171,1.046112778,1.014889469,0.96547552,0.909572541,0.820442613,,
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45312036,1.900941834,1.420003814,1.453457251,1.489891467,1.489383085,1.459345679,1.441793507,1.420833321,1.305433339,1.342248186,1.653116832,1.846011681,1.860473188,2.057839169,2.435663207,2.571687702,2.462777021,2.29970987,2.130767282,2.130602696,2.224976885,2.195007643,2.077203952,1.983967971,1.755472386,1.54292008,1.513362435,1.485808227,1.462727124,1.515821141,,
Middle East & North Africa (IDA & IBRD countries),TMN,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.868794102,2.77992353,2.484816213,2.167123564,2.068690926,2.119118438,2.031195864,2.00738368,2.001868511,1.978856747,1.984885544,1.982135496,1.812034907,1.785607267,1.94014758,1.955349854,1.927417988,1.910237913,1.907579552,1.923656404,1.964416587,1.873195308,1.842377643,1.979730445,2.045867285,1.987077915,1.824231209,1.698287401,1.718609072,1.718570967,1.605884666,,
Tonga,TON,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353109861,0.286238987,0.252181502,0.233456876,0.239932251,0.24635981,0.217812767,0.461034508,0.678217064,0.62855242,0.607084495,0.58985755,0.573875806,0.582095067,0.597769224,0.566767392,0.525911996,0.420997859,0.275319741,0.198060567,0.222815868,0.212099022,-0.101342094,-0.384918762,-0.433288,-0.473800875,-0.391825983,-0.276617488,-0.251703882,-0.189432758,0.288290202,,
South Asia (IDA & IBRD),TSA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25463037,2.205167516,2.221200495,2.246717875,2.212750799,2.144210746,2.084218941,2.047139952,2.024223328,1.997672986,1.961818268,1.945289362,1.93510475,1.866390275,1.768877569,1.686406109,1.597972668,1.504683381,1.463047122,1.469734822,1.474843586,1.466497037,1.413066248,1.344711273,1.290443538,1.226596596,1.212442704,1.216359896,1.187651859,1.144473285,1.124469419,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.808383747,2.726766062,2.672356977,2.663661046,2.624217051,2.65356272,2.690857165,2.623864626,2.597664424,2.618452888,2.650201654,2.674189824,2.688984373,2.697777303,2.719010055,2.736849712,2.755139737,2.779975384,2.792954687,2.791468901,2.793798407,2.782996912,2.769765929,2.772759552,2.765155187,2.770454195,2.722040517,2.676168964,2.680617892,2.667976016,2.65285161,,
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817215123,0.763431535,0.724358543,0.65687996,0.57171261,0.492792891,0.42819233,0.360008825,0.333315591,0.338990412,0.386573318,0.476567585,0.551084619,0.561880811,0.561680029,0.578923597,0.571306517,0.575137911,0.571848981,0.600432585,0.647702218,0.687134458,0.726708987,0.72111896,0.687007914,0.653834662,0.624885333,0.629391376,1.749909569,1.008120513,-0.119021693,,
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.199686102,2.143097067,2.062431181,1.964470586,1.831895864,1.637602473,1.457441402,1.341864023,1.239417011,1.13967609,1.069538693,1.023789642,0.989948991,0.97827322,0.960925968,0.929565256,0.912371671,0.919463524,0.94056531,0.970187556,1.019946187,1.253824927,1.277592633,1.12039317,1.132157693,1.120928168,1.100433133,1.070575924,1.02422999,0.969662162,0.928583172,,
Turkiye,TUR,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.893420696,1.818696022,1.757502326,1.750023722,1.754685402,1.692407491,1.652716519,1.618247362,1.562176992,1.504337393,1.457901876,1.483894253,1.398832876,1.322750764,1.363157579,1.347579064,1.296589085,1.238731837,1.201593459,1.260812125,1.333673238,1.327989006,1.476875893,1.710476458,1.985938915,1.944942151,1.709450784,1.312552862,0.87263355,0.808683227,0.780048418,,
Tuvalu,TUV,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.813336131,1.855901348,1.190237218,0.537324161,0.440344599,0.271625742,0.270889934,0.197494997,0.04152824,0.062260041,-0.02074904,-0.176540884,-0.124805008,0.612130355,1.264213353,1.228254795,1.183445765,1.179457649,1.204656848,1.315299426,1.355111871,1.411788155,1.428993417,0.587912772,-0.174176145,-0.20205738,-0.230107332,-0.221402304,0.341124196,0.834063769,1.0261157,,
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.641284007,2.579931244,2.532892413,3.169928645,3.89013312,3.197658327,1.882241739,2.050439138,2.610368393,2.641385254,2.836807943,2.721375318,2.617087274,2.661090503,2.713592103,2.77298147,2.806497077,2.806371236,2.72962388,2.504020753,2.588252549,2.852926135,2.909068126,3.024775791,3.119943583,3.344574305,3.476876501,3.371150805,3.189237171,3.02174626,3.013853284,,
Uganda,UGA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.224801815,3.273941669,3.408306788,3.455163048,3.345079746,2.72433658,2.712952141,2.909613148,2.975471357,3.237467794,3.135355674,3.044789426,3.108139799,3.120286721,2.958480707,2.906231677,2.915021971,2.933540992,2.926922896,2.915656395,2.915174544,2.90711158,2.893707869,2.876747879,2.968986073,3.091309156,3.334994747,3.496468466,3.401277959,3.395090564,3.332808745,,
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228429531,0.210026075,0.287851768,0.055209645,-0.495291145,-0.790071612,-0.887199616,-0.911347309,-0.893601382,-0.942718002,-1.006579027,-1.050920915,-0.949639341,-0.811376216,-0.758571027,-0.732800944,-0.676059673,-0.59687108,-0.541496741,-0.443841324,-0.397263168,-0.359600093,-0.246976481,-0.22769135,-0.479262,-0.26124968,-0.331333796,-0.386345311,-0.466425621,-0.53099416,-0.57424247,,
Upper middle income,UMC,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.604937188,1.439684979,1.323391378,1.265373545,1.244093044,1.189638463,1.162908931,1.13393263,1.075041634,0.998449962,0.942278088,0.894484049,0.8503119,0.815062848,0.79189074,0.786039228,0.743502589,0.710389945,0.747278335,0.759665869,0.732252026,0.774527457,0.866804199,0.881501025,0.850952305,0.810976257,0.765163292,0.750783822,0.677995561,0.603274786,0.491825216,,
Uruguay,URY,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615393885,0.587361458,0.583804825,0.569602672,0.572113508,0.573752657,0.569797684,0.569743473,0.541324962,0.497735084,0.403611037,0.264364921,0.166541088,0.113683039,0.10866542,0.116535331,0.139067397,0.19152206,0.224313676,0.240409128,0.253703132,0.267668154,0.282083193,0.297587135,0.309530574,0.328384513,0.321216886,0.246753839,0.141387932,0.039880674,0.019744819,,
United States,USA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12965052,1.336260741,1.386885692,1.31868,1.226296089,1.190787091,1.16341162,1.203960297,1.165714526,1.148340047,1.112768997,0.989741382,0.927797486,0.859481713,0.925483969,0.921713167,0.964253917,0.951055243,0.945865287,0.876651299,0.829616675,0.726786705,0.733599941,0.692860277,0.73336152,0.736217309,0.724676067,0.632643995,0.526435396,0.455381286,0.9643479,,
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.004838933,2.132153512,2.344391704,2.272458415,1.963103725,1.806877907,1.912685998,1.885238808,1.609490295,1.07790836,1.383746821,1.265968533,1.223831519,1.163675244,1.153769215,1.163350224,1.220216354,1.423474897,1.605327363,1.687340969,2.822849683,2.684015505,1.472099988,1.561904333,1.686900359,1.744258375,1.738849262,1.683506325,1.736986377,1.876470167,1.922126527,,
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148571913,0.260135897,0.39114748,0.351785518,0.283875127,0.201650092,0.101547736,-0.012250291,-0.097180461,-0.14901826,-0.159783711,-0.1512394,-0.168214544,-0.301909674,-0.443035335,-0.503003495,-0.551305822,-0.542631061,-0.459438269,-0.432421321,-0.485517591,-0.555019291,-0.571994216,-0.58738274,-0.501955691,-0.403010939,-0.488598021,-0.391467651,-0.254233405,-0.339668746,-0.278684637,,
"Venezuela, RB",VEN,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.435873888,2.379667849,2.317648469,2.252830665,2.189766956,2.132529068,2.080783594,2.041089746,2.003694774,1.951329662,1.904270627,1.835350553,1.795371222,1.765155962,1.710893225,1.670714926,1.611673425,1.548769207,1.474039982,1.400829583,1.357349815,1.318577187,1.278107969,1.239620074,1.183520166,1.108184995,0.691185784,-0.580806784,-2.443543225,-2.904995745,-1.674985598,,
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.426152487,2.98378965,2.370681557,2.274257211,2.345460786,2.399267655,2.492166752,2.566129203,2.59106611,2.622677155,2.610377494,2.713544477,3.008928866,3.208040297,3.280156256,3.384725422,3.454965133,3.506438312,3.602307402,3.495530734,1.87551285,1.462614783,1.628186297,0.826943288,1.089758824,1.354221289,1.262177318,1.073606861,0.910677707,0.902459156,0.975300319,,
Virgin Islands (U.S.),VIR,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.850869155,0.808549694,0.859785174,0.815869616,0.691927808,0.464823089,0.256584969,0.242086123,0.165979733,0.057107068,0.039587371,-0.085638913,-0.036856509,-0.003686398,-0.035949505,-0.011986041,-0.077482916,-0.0295331,0.05536741,0.006457535,-0.043365735,-0.06185177,-0.094235911,-0.135966982,-0.14727475,-0.157703865,-0.182132487,-0.218811337,-0.261338012,-0.310759833,-0.355937434,,
Vietnam,VNM,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.185104629,2.138311205,2.070218246,1.968859404,1.844018181,1.720295816,1.596931882,1.473030342,1.396774145,1.282175762,1.116867374,1.028394101,1.027717588,1.028292553,1.020116345,1.004361804,0.969169266,0.960767812,0.980254858,1.029392116,1.067429767,1.067493423,1.072013222,1.076379532,1.066398765,1.042270946,1.009226633,0.968719959,0.932840032,0.904491215,0.906299235,,
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.483495249,2.484746237,2.489474303,2.4733063,2.43822621,2.403636769,2.375837875,2.351452433,2.330203593,2.344920139,2.446460148,2.549558824,2.551001522,2.50780761,2.461046816,2.423070083,2.402085736,2.403122283,2.425832293,2.422628358,2.376323319,2.351808554,2.366967427,2.388914922,2.396916016,2.383501228,2.423035477,2.448780237,2.403028127,2.362076374,2.363729591,,
